sequence,RiverSensorX,RiverSensorY,RiverSensorZ,RiverSensorADC3
994,-4419,-57,78,1503
995,-4410,-57,78,1504
996,-4410,-75,147,1505
997,-4419,-69,147,1506
998,-4419,-69,201,1503
999,-4386,-75,201,1504
1000,-4389,-75,120,1505
1001,-4389,-69,114,1505
1002,-4365,-69,114,1502
1003,-4365,-108,183,1502
1004,-4380,-75,183,1503
1005,-4380,-75,162,1504
1006,-4377,-75,162,1505
1007,-4380,-75,189,1502
1008,-4380,-96,189,1503
1009,-4368,-96,162,1504
1010,-4368,-78,171,1505
1011,-4371,-78,171,1506
1012,-4371,-75,150,1502
1013,-4344,-96,150,1502
1014,-4344,-96,183,1503
1015,-4305,-75,183,1504
1016,-4395,-75,162,1501
1017,-4395,-66,207,1502
1018,-4359,-66,207,1503
1019,-4359,-69,150,1505
1020,-4422,-81,150,1502
1021,-4422,-81,156,1502
1022,-4383,-51,156,1503
1023,-4386,-51,111,1505
1024,-4386,-69,111,1506
1025,-4410,-69,183,1502
1026,-4410,-18,114,1503
1027,-4425,-18,114,1504
1028,-4425,-60,120,1505
1029,-4440,-51,120,1505
1030,-4440,-51,120,1502
1031,-4446,-69,120,1502
1032,-4455,-69,120,1503
1033,-4455,-21,120,1504
1034,-4458,-21,105,1505
1035,-4458,-72,114,1505
1036,-4446,-72,114,1502
1037,-4446,-60,171,1502
1038,-4443,-63,171,1503
1039,-4443,-63,69,1504
1040,-4458,-90,69,1506
1041,-4452,-90,105,1502
1042,-4452,-75,90,1503
1043,-4416,-75,90,1503
1044,-4416,-105,123,1504
1045,-4434,-102,123,1505
1046,-4434,-102,120,1502
1047,-4401,-75,120,1503
1048,-4386,-75,90,1503
1049,-4386,-90,90,1503
1050,-4353,-90,171,1504
1051,-4353,-105,180,1501
1052,-4359,-105,180,1502
1053,-4359,-99,171,1503
1054,-4362,-60,171,1504
1055,-4362,-60,201,1505
1056,-4341,-66,201,1505
1057,-4350,-66,87,1502
1058,-4350,-39,87,1502
1059,-4314,-39,165,1503
1060,-4314,-33,210,1504
1061,-4332,-33,210,1505
1062,-4332,-33,171,1502
1063,-4353,-39,171,1502
1064,-4353,-39,192,1503
1065,-4347,-51,192,1504
1066,-4407,-51,96,1505
1067,-4407,-42,96,1502
1068,-4422,-42,171,1502
1069,-4422,-45,138,1503
1070,-4407,-60,138,1504
1071,-4407,-60,189,1505
1072,-4398,-72,189,1502
1073,-4389,-72,174,1502
1074,-4389,-42,174,1503
1075,-4440,-42,150,1504
1076,-4440,-81,96,1505
1077,-4419,-81,96,1505
1078,-4419,-81,156,1502
1079,-4419,-84,156,1502
1080,-4419,-84,150,1503
1081,-4446,-96,150,1504
1082,-4455,-96,162,1505
1083,-4455,-78,162,1502
1084,-4440,-78,180,1502
1085,-4440,-66,63,1503
1086,-4464,-66,63,1504
1087,-4464,-75,114,1505
1088,-4437,-66,114,1501
1089,-4437,-66,120,1502
1090,-4440,-75,120,1502
1091,-4434,-75,150,1504
1092,-4434,-99,150,1505
1093,-4404,-99,165,1502
1094,-4404,-69,120,1502
1095,-4377,-69,120,1504
1096,-4377,-81,114,1505
1097,-4422,-108,114,1502
1098,-4368,-108,141,1502
1099,-4368,-78,141,1503
1100,-4368,-78,156,1504
1101,-4368,-60,162,1505
1102,-4368,-60,162,1502
1103,-4368,-69,114,1502
1104,-4365,-45,114,1503
1105,-4365,-45,207,1505
1106,-4338,-84,207,1506
1107,-4350,-84,165,1502
1108,-4350,-54,165,1503
1109,-4359,-54,198,1504
1110,-4359,-30,162,1505
1111,-4332,-30,162,1505
1112,-4332,-84,183,1502
1113,-4359,-72,183,1503
1114,-4359,-72,147,1503
1115,-4386,-81,147,1504
1116,-4371,-81,138,1505
1117,-4371,-60,138,1506
1118,-4386,-60,138,1502
1119,-4386,-57,171,1503
1120,-4368,-63,171,1503
1121,-4368,-63,111,1505
1122,-4428,-69,111,1506
1123,-4437,-69,174,1502
1124,-4437,-69,174,1503
1125,-4467,-69,129,1504
1126,-4467,-75,90,1505
1127,-4467,-75,90,1505
1128,-4467,-99,51,1502
1129,-4410,-102,51,1502
1130,-4410,-102,123,1503
1131,-4464,-72,123,1504
1132,-4464,-72,51,1505
1133,-4464,-78,51,1502
1134,-4425,-78,138,1502
1135,-4425,-87,102,1503
1136,-4467,-87,102,1504
1137,-4467,-69,156,1505
1138,-4428,-78,156,1506
1139,-4428,-78,156,1502
1140,-4455,-99,156,1502
1141,-4425,-99,165,1503
1142,-4425,-87,165,1504
1143,-4407,-87,162,1505
1144,-4407,-84,171,1502
1145,-4380,-84,171,1502
1146,-4380,-72,141,1503
1147,-4377,-33,141,1505
1148,-4371,-33,192,1505
1149,-4371,-81,192,1502
1150,-4362,-81,129,1503
1151,-4362,-69,156,1504
1152,-4365,-69,156,1505
1153,-4365,-60,180,1506
1154,-4371,-54,180,1502
1155,-4371,-54,138,1503
1156,-4365,-27,138,1504
1157,-4347,-27,156,1505
1158,-4347,-69,156,1505
1159,-4341,-69,162,1502
1160,-4341,-63,201,1503
1161,-4347,-63,201,1503
1162,-4347,-51,210,1504
1163,-4386,-57,210,1505
1164,-4386,-57,138,1502
1165,-4383,-75,138,1502
1166,-4437,-75,156,1503
1167,-4437,-81,156,1504
1168,-4419,-81,129,1505
1169,-4419,-63,150,1502
1170,-4389,-63,150,1502
1171,-4389,-57,132,1503
1172,-4428,-57,132,1504
1173,-4428,-57,111,1505
1174,-4422,-54,111,1502
1175,-4410,-54,132,1502
1176,-4410,-90,96,1503
1177,-4395,-90,96,1504
1178,-4395,-72,123,1505
1179,-4446,-69,123,1502
1180,-4446,-69,78,1502
1181,-4416,-75,78,1503
1182,-4434,-75,120,1504
1183,-4434,-87,120,1505
1184,-4440,-87,171,1502
1185,-4440,-72,123,1502
1186,-4437,-72,123,1503
1187,-4437,-69,114,1504
1188,-4437,-72,114,1504
1189,-4437,-72,111,1501
1190,-4437,-72,111,1502
1191,-4410,-72,87,1502
1192,-4410,-72,87,1503
1193,-4437,-72,156,1504
1194,-4437,-75,165,1505
1195,-4419,-75,165,1502
1196,-4419,-81,156,1502
1197,-4425,-75,156,1503
1198,-4425,-75,129,1504
1199,-4416,-102,129,1505
1200,-4401,-102,69,1502
1201,-4401,-72,183,1502
1202,-4380,-72,183,1503
1203,-4380,-60,96,1504
1204,-4359,-75,96,1505
1205,-4359,-75,162,1502
1206,-4341,-84,162,1502
1207,-4371,-84,183,1503
1208,-4371,-57,183,1504
1209,-4344,-57,180,1505
1210,-4344,-57,198,1505
1211,-4347,-57,198,1502
1212,-4347,-69,81,1502
1213,-4353,-84,81,1503
1214,-4353,-84,165,1504
1215,-4362,-60,165,1505
1216,-4362,-60,132,1502
1217,-4362,-66,132,1502
1218,-4347,-66,183,1503
1219,-4347,-78,192,1504
1220,-4395,-78,192,1505
1221,-4395,-57,183,1502
1222,-4371,-45,183,1502
1223,-4371,-45,150,1503
1224,-4428,-90,150,1504
1225,-4437,-90,132,1505
1226,-4437,-78,132,1501
1227,-4425,-78,120,1502
1228,-4425,-69,129,1502
1229,-4419,-81,129,1504
1230,-4419,-81,129,1505
1231,-4437,-90,129,1501
1232,-4476,-90,69,1502
1233,-4476,-75,69,1503
1234,-4458,-75,111,1504
1235,-4458,-69,54,1505
1236,-4452,-69,54,1501
1237,-4452,-99,150,1502
1238,-4428,-96,150,1502
1239,-4428,-96,120,1504
1240,-4434,-63,120,1505
1241,-4425,-63,189,1502
1242,-4425,-96,189,1502
1243,-4368,-96,156,1503
1244,-4368,-90,150,1504
1245,-4383,-90,150,1505
1246,-4383,-69,141,1502
1247,-4401,-63,141,1502
1248,-4401,-63,129,1503
1249,-4395,-69,129,1504
1250,-4377,-69,171,1505
1251,-4377,-63,132,1501
1252,-4347,-63,132,1502
1253,-4347,-54,162,1503
1254,-4350,-102,162,1504
1255,-4350,-102,183,1505
1256,-4362,-63,183,1502
1257,-4368,-63,210,1502
1258,-4368,-42,210,1503
1259,-4365,-42,165,1504
1260,-4365,-54,156,1505
1261,-4353,-54,156,1502
1262,-4353,-78,156,1502
1263,-4359,-81,156,1503
1264,-4359,-81,198,1504
1265,-4386,-51,198,1505
1266,-4407,-51,147,1502
1267,-4407,-84,147,1502
1268,-4398,-84,189,1503
1269,-4398,-72,150,1504
1270,-4419,-72,150,1505
1271,-4419,-75,189,1502
1272,-4437,-60,189,1502
1273,-4437,-60,150,1503
1274,-4410,-102,150,1503
1275,-4416,-102,138,1504
1276,-4416,-75,138,1505
1277,-4422,-75,150,1502
1278,-4422,-75,171,1502
1279,-4464,-75,171,1503
1280,-4464,-87,141,1503
1281,-4419,-66,141,1504
1282,-4419,-66,96,1500
1283,-4440,-96,96,1501
1284,-4443,-96,162,1502
1285,-4443,-63,171,1503
1286,-4425,-63,171,1505
1287,-4425,-78,198,1502
1288,-4422,-66,198,1502
1289,-4422,-66,114,1503
1290,-4428,-51,114,1504
1291,-4428,-51,114,1505
1292,-4428,-60,114,1502
1293,-4416,-60,192,1503
1294,-4416,-72,138,1503
1295,-4380,-72,138,1504
1296,-4380,-75,111,1505
1297,-4395,-54,111,1506
1298,-4395,-54,156,1502
1299,-4389,-54,156,1503
1300,-4350,-54,156,1504
1301,-4350,-99,156,1505
1302,-4341,-99,174,1505
1303,-4341,-69,165,1502
1304,-4353,-69,165,1502
1305,-4353,-78,90,1503
1306,-4371,-69,90,1504
1307,-4371,-69,123,1505
1308,-4359,-63,123,1501
1309,-4353,-63,171,1502
1310,-4353,-54,156,1502
1311,-4341,-54,156,1503
1312,-4341,-69,198,1504
1313,-4362,-72,198,1505
1314,-4362,-72,147,1502
1315,-4383,-42,147,1502
1316,-4383,-42,150,1503
1317,-4383,-66,150,1505
1318,-4422,-66,147,1505
1319,-4422,-30,165,1502
1320,-4410,-30,165,1502
1321,-4410,-69,165,1503
1322,-4407,-69,165,1504
1323,-4407,-69,141,1505
1324,-4419,-42,141,1502
1325,-4440,-42,72,1502
1326,-4440,-90,72,1503
1327,-4395,-90,63,1504
1328,-4395,-75,114,1505
1329,-4419,-75,114,1502
1330,-4419,-90,198,1502
1331,-4446,-84,198,1502
1332,-4446,-84,120,1503
1333,-4476,-87,120,1504
1334,-4446,-87,111,1505
1335,-4446,-81,111,1501
1336,-4443,-81,162,1502
1337,-4443,-96,105,1503
1338,-4434,-96,105,1504
1339,-4434,-78,150,1505
1340,-4395,-78,150,1501
1341,-4395,-78,111,1501
1342,-4422,-78,111,1502
1343,-4410,-78,120,1503
1344,-4410,-84,156,1504
1345,-4410,-84,156,1501
1346,-4410,-84,165,1502
1347,-4410,-72,165,1502
1348,-4410,-72,132,1504
1349,-4395,-57,132,1505
1350,-4371,-57,147,1502
1351,-4371,-51,147,1502
1352,-4377,-51,174,1504
1353,-4377,-84,129,1505
1354,-4359,-84,129,1505
1355,-4359,-66,189,1502
1356,-4332,-84,189,1502
1357,-4332,-84,132,1503
1358,-4371,-75,132,1504
1359,-4362,-75,90,1505
1360,-4362,-63,90,1501
1361,-4347,-63,147,1502
1362,-4347,-108,201,1503
1363,-4401,-108,201,1504
1364,-4401,-69,156,1505
1365,-4380,-72,156,1502
1366,-4380,-72,114,1502
1367,-4386,-72,114,1503
1368,-4404,-72,141,1504
1369,-4404,-99,171,1505
1370,-4419,-99,171,1501
1371,-4419,-78,132,1502
1372,-4425,-66,132,1503
1373,-4425,-66,141,1504
1374,-4404,-72,141,1505
1375,-4371,-72,96,1502
1376,-4371,-84,96,1502
1377,-4410,-84,114,1503
1378,-4410,-96,207,1504
1379,-4410,-96,207,1504
1380,-4410,-99,114,1505
1381,-4419,-66,114,1502
1382,-4419,-66,87,1502
1383,-4410,-81,87,1503
1384,-4395,-81,111,1504
1385,-4395,-105,111,1505
1386,-4410,-105,162,1502
1387,-4410,-90,81,1502
1388,-4425,-90,81,1503
1389,-4425,-75,102,1504
1390,-4404,-90,102,1505
1391,-4404,-90,150,1501
1392,-4422,-102,150,1501
1393,-4410,-102,141,1502
1394,-4410,-87,138,1503
1395,-4419,-87,138,1504
1396,-4419,-90,69,1501
1397,-4434,-96,69,1502
1398,-4434,-96,171,1503
1399,-4404,-87,171,1504
1400,-4347,-87,192,1505
1401,-4347,-72,192,1502
1402,-4383,-72,141,1502
1403,-4383,-66,114,1502
1404,-4344,-66,114,1503
1405,-4344,-105,174,1504
1406,-4389,-60,174,1501
1407,-4389,-60,189,1502
1408,-4380,-42,189,1502
1409,-4344,-42,114,1503
1410,-4344,-81,114,1504
1411,-4350,-81,156,1505
1412,-4350,-66,165,1501
1413,-4332,-66,165,1501
1414,-4332,-66,150,1502
1415,-4377,-75,150,1503
1416,-4377,-75,105,1505
1417,-4338,-75,105,1501
1418,-4377,-75,138,1502
1419,-4377,-84,162,1503
1420,-4395,-84,162,1504
1421,-4395,-78,72,1505
1422,-4437,-66,72,1501
1423,-4437,-66,63,1502
1424,-4440,-84,63,1503
1425,-4398,-84,183,1504
1426,-4398,-84,183,1504
1427,-4452,-84,102,1500
1428,-4452,-78,63,1501
1429,-4443,-78,63,1501
1430,-4443,-111,54,1502
1431,-4458,-75,54,1504
1432,-4458,-75,123,1505
1433,-4473,-72,123,1501
1434,-4467,-72,102,1502
1435,-4467,-84,102,1503
1436,-4458,-84,132,1504
1437,-4458,-84,129,1505
1438,-4446,-84,129,1501
1439,-4446,-81,120,1501
1440,-4416,-84,120,1502
1441,-4416,-84,114,1503
1442,-4389,-66,114,1504
1443,-4383,-66,132,1501
1444,-4383,-90,132,1502
1445,-4407,-90,180,1503
1446,-4407,-75,114,1505
1447,-4332,-60,114,1502
1448,-4332,-60,222,1502
1449,-4350,-69,222,1502
1450,-4389,-69,189,1503
1451,-4389,-30,189,1504
1452,-4344,-30,141,1501
1453,-4344,-60,147,1502
1454,-4338,-60,147,1502
1455,-4338,-66,147,1503
1456,-4347,-87,147,1504
1457,-4347,-87,165,1501
1458,-4386,-60,165,1501
1459,-4350,-60,138,1502
1460,-4350,-87,138,1503
1461,-4380,-87,165,1504
1462,-4380,-75,141,1501
1463,-4359,-75,141,1501
1464,-4359,-120,165,1502
1465,-4422,-96,165,1503
1466,-4422,-96,150,1504
1467,-4389,-57,150,1501
1468,-4425,-57,165,1501
1469,-4425,-96,174,1502
1470,-4404,-96,174,1503
1471,-4404,-51,120,1504
1472,-4398,-60,120,1505
1473,-4398,-60,210,1501
1474,-4383,-63,210,1501
1475,-4422,-63,111,1502
1476,-4422,-81,111,1504
1477,-4434,-81,210,1505
1478,-4434,-99,156,1502
1479,-4419,-99,156,1502
1480,-4419,-123,231,1503
1481,-4419,-111,231,1504
1482,-4419,-111,183,1505
1483,-4446,-126,183,1501
1484,-4416,-126,201,1502
1485,-4416,-108,201,1503
1486,-4428,-108,183,1503
1487,-4428,-87,207,1504
1488,-4416,-87,207,1501
1489,-4416,-75,150,1500
1490,-4461,-33,150,1501
1491,-4461,-33,147,1503
1492,-4455,-45,147,1504
1493,-4458,-45,120,1505
1494,-4458,-33,120,1502
1495,-4404,-33,138,1502
1496,-4404,-51,132,1504
1497,-4404,-51,132,1505
1498,-4404,-54,138,1505
1499,-4377,-51,138,1502
1500,-4377,-51,192,1502
1501,-4398,-63,192,1503
1502,-4389,-63,147,1504
1503,-4389,-72,192,1504
1504,-4371,-72,192,1501
1505,-4371,-66,174,1502
1506,-4347,-81,174,1502
1507,-4347,-81,141,1503
1508,-4341,-57,141,1505
1509,-4350,-57,114,1502
1510,-4350,-60,114,1502
1511,-4380,-60,138,1502
1512,-4380,-63,90,1504
1513,-4353,-63,90,1505
1514,-4353,-66,123,1502
1515,-4386,-81,123,1502
1516,-4386,-81,201,1502
1517,-4389,-75,201,1503
1518,-4386,-75,147,1504
1519,-4386,-69,147,1501
1520,-4371,-69,114,1502
1521,-4371,-123,165,1503
1522,-4410,-123,165,1504
1523,-4410,-108,105,1505
1524,-4422,-117,105,1501
1525,-4422,-117,189,1502
1526,-4425,-99,189,1502
1527,-4428,-99,183,1504
1528,-4428,-78,129,1504
1529,-4422,-78,129,1501
1530,-4422,-99,192,1502
1531,-4464,-90,192,1503
1532,-4464,-90,150,1504
1533,-4386,-69,150,1504
1534,-4416,-69,123,1501
1535,-4416,-72,123,1501
1536,-4419,-72,174,1502
1537,-4419,-78,207,1504
1538,-4422,-78,207,1505
1539,-4422,-69,132,1501
1540,-4398,-75,132,1502
1541,-4398,-75,162,1502
1542,-4428,-69,162,1503
1543,-4419,-69,183,1504
1544,-4419,-72,183,1505
1545,-4380,-72,102,1502
1546,-4380,-66,114,1502
1547,-4422,-66,114,1503
1548,-4422,-87,114,1504
1549,-4383,-66,114,1504
1550,-4383,-66,150,1501
1551,-4386,-114,150,1502
1552,-4389,-114,162,1502
1553,-4389,-69,123,1503
1554,-4380,-69,123,1504
1555,-4380,-102,123,1501
1556,-4377,-102,123,1501
1557,-4377,-102,147,1502
1558,-4332,-120,147,1503
1559,-4353,-120,120,1504
1560,-4353,-87,120,1501
1561,-4368,-87,150,1502
1562,-4368,-99,174,1502
1563,-4386,-99,174,1503
1564,-4386,-108,180,1504
1565,-4389,-105,180,1501
1566,-4389,-105,171,1502
1567,-4386,-111,171,1503
1568,-4362,-111,192,1503
1569,-4362,-111,192,1504
1570,-4359,-111,105,1504
1571,-4359,-99,141,1501
1572,-4365,-99,141,1502
1573,-4365,-99,114,1502
1574,-4380,-90,114,1503
1575,-4380,-90,207,1505
1576,-4434,-102,207,1502
1577,-4416,-102,201,1502
1578,-4416,-75,138,1504
1579,-4365,-75,138,1505
1580,-4365,-78,192,1501
1581,-4389,-75,192,1502
1582,-4389,-75,156,1503
1583,-4419,-84,156,1504
1584,-4404,-84,183,1501
1585,-4404,-84,183,1502
1586,-4434,-84,123,1502
1587,-4434,-63,129,1503
1588,-4407,-63,129,1504
1589,-4407,-39,180,1505
1590,-4434,-81,180,1501
1591,-4434,-81,156,1501
1592,-4434,-81,156,1502
1593,-4452,-81,150,1504
1594,-4452,-90,150,1500
1595,-4416,-90,174,1500
1596,-4416,-87,162,1501
1597,-4425,-87,162,1503
1598,-4425,-72,171,1504
1599,-4419,-120,171,1501
1600,-4419,-120,180,1502
1601,-4422,-99,180,1503
1602,-4395,-99,147,1503
1603,-4395,-60,90,1504
1604,-4395,-60,90,1501
1605,-4395,-99,156,1502
1606,-4380,-123,156,1503
1607,-4380,-123,192,1504
1608,-4368,-90,192,1505
1609,-4371,-90,132,1501
1610,-4371,-87,132,1502
1611,-4395,-87,138,1503
1612,-4395,-132,141,1504
1613,-4350,-132,141,1505
1614,-4350,-96,111,1501
1615,-4365,-111,111,1501
1616,-4365,-111,129,1502
1617,-4359,-99,129,1503
1618,-4383,-99,114,1504
1619,-4383,-81,114,1501
1620,-4359,-81,156,1501
1621,-4359,-78,105,1502
1622,-4383,-78,105,1503
1623,-4383,-105,150,1503
1624,-4395,-81,150,1504
1625,-4395,-81,171,1501
1626,-4380,-57,171,1502
1627,-4425,-57,207,1503
1628,-4425,-63,207,1504
1629,-4416,-63,150,1504
1630,-4416,-78,156,1501
1631,-4383,-42,156,1501
1632,-4383,-42,141,1502
1633,-4416,-54,141,1503
1634,-4458,-54,183,1504
1635,-4458,-63,183,1501
1636,-4428,-63,141,1502
1637,-4428,-96,120,1502
1638,-4410,-96,120,1503
1639,-4410,-66,141,1504
1640,-4440,-72,141,1501
1641,-4440,-72,150,1502
1642,-4443,-99,150,1503
1643,-4452,-99,156,1504
1644,-4452,-102,156,1505
1645,-4428,-102,96,1502
1646,-4428,-57,180,1502
1647,-4401,-57,180,1504
1648,-4401,-99,180,1505
1649,-4401,-57,180,1501
1650,-4401,-57,105,1502
1651,-4410,-102,105,1502
1652,-4404,-102,222,1503
1653,-4404,-66,123,1504
1654,-4404,-66,123,1501
1655,-4404,-69,174,1501
1656,-4377,-81,174,1502
1657,-4377,-81,174,1503
1658,-4401,-99,174,1504
1659,-4371,-99,141,1501
1660,-4371,-84,141,1501
1661,-4353,-84,141,1502
1662,-4353,-63,132,1503
1663,-4371,-63,132,1504
1664,-4371,-96,129,1505
1665,-4359,-96,129,1501
1666,-4359,-96,141,1502
1667,-4344,-87,141,1503
1668,-4344,-87,150,1504
1669,-4344,-111,150,1505
1670,-4368,-111,183,1501
1671,-4368,-81,141,1502
1672,-4386,-81,141,1502
1673,-4386,-102,162,1503
1674,-4371,-72,162,1504
1675,-4371,-72,114,1501
1676,-4407,-84,114,1501
1677,-4428,-84,129,1502
1678,-4428,-99,129,1503
1679,-4410,-99,180,1504
1680,-4410,-87,192,1501
1681,-4416,-87,192,1501
1682,-4416,-102,171,1502
1683,-4404,-108,171,1503
1684,-4464,-108,156,1504
1685,-4464,-66,156,1505
1686,-4452,-66,156,1501
1687,-4452,-84,156,1502
1688,-4416,-84,156,1503
1689,-4416,-90,156,1504
1690,-4416,-72,156,1505
1691,-4416,-72,180,1502
1692,-4425,-72,180,1502
1693,-4422,-72,162,1503
1694,-4422,-81,162,1504
1695,-4422,-81,171,1505
1696,-4422,-102,111,1505
1697,-4440,-102,111,1502
1698,-4440,-60,192,1502
1699,-4434,-78,192,1503
1700,-4434,-78,138,1504
1701,-4371,-63,138,1504
1702,-4383,-63,198,1501
1703,-4383,-54,198,1501
1704,-4395,-54,132,1502
1705,-4395,-78,120,1503
1706,-4383,-78,120,1504
1707,-4383,-114,111,1501
1708,-4377,-96,111,1502
1709,-4377,-96,114,1503
1710,-4368,-96,114,1504
1711,-4377,-96,150,1501
1712,-4377,-108,105,1502
1713,-4380,-108,105,1502
1714,-4380,-96,150,1503
1715,-4389,-105,150,1504
1716,-4389,-105,147,1505
1717,-4359,-120,147,1502
1718,-4380,-120,90,1502
1719,-4380,-84,90,1503
1720,-4428,-84,132,1504
1721,-4428,-102,81,1505
1722,-4410,-102,81,1502
1723,-4410,-69,138,1502
1724,-4389,-81,138,1503
1725,-4389,-81,114,1503
1726,-4395,-84,114,1504
1727,-4398,-84,150,1505
1728,-4398,-111,150,1501
1729,-4407,-111,114,1502
1730,-4407,-81,174,1502
1731,-4395,-81,174,1503
1732,-4395,-60,129,1504
1733,-4404,-105,129,1501
1734,-4404,-105,183,1502
1735,-4458,-87,183,1502
1736,-4401,-87,192,1504
1737,-4401,-51,123,1501
1738,-4422,-51,123,1502
1739,-4422,-78,162,1503
1740,-4434,-60,162,1504
1741,-4434,-60,114,1505
1742,-4407,-54,114,1502
1743,-4416,-54,141,1503
1744,-4416,-60,141,1504
1745,-4422,-60,129,1505
1746,-4422,-72,162,1502
1747,-4425,-72,162,1502
1748,-4425,-69,147,1503
1749,-4434,-90,147,1504
1750,-4434,-90,147,1505
1751,-4368,-84,147,1501
1752,-4401,-84,189,1502
1753,-4401,-81,189,1502
1754,-4371,-81,165,1504
1755,-4371,-81,183,1505
1756,-4383,-99,183,1501
1757,-4383,-99,90,1502
1758,-4386,-87,90,1503
1759,-4386,-87,171,1504
1760,-4386,-114,171,1501
1761,-4377,-114,132,1502
1762,-4377,-54,180,1502
1763,-4344,-54,180,1504
1764,-4344,-96,180,1505
1765,-4323,-117,180,1502
1766,-4323,-117,111,1502
1767,-4380,-120,111,1503
1768,-4368,-120,81,1504
1769,-4368,-102,81,1504
1770,-4395,-102,120,1501
1771,-4395,-120,216,1501
1772,-4404,-120,216,1501
1773,-4404,-111,141,1502
1774,-4416,-123,141,1503
1775,-4416,-123,120,1500
1776,-4386,-105,120,1501
1777,-4395,-105,174,1502
1778,-4395,-105,129,1503
1779,-4407,-105,129,1504
1780,-4407,-84,198,1501
1781,-4464,-105,198,1502
1782,-4464,-105,123,1503
1783,-4386,-81,123,1503
1784,-4422,-81,165,1504
1785,-4422,-51,165,1501
1786,-4419,-51,150,1502
1787,-4419,-60,225,1503
1788,-4383,-60,225,1504
1789,-4383,-72,174,1505
1790,-4404,-69,174,1502
1791,-4404,-69,111,1503
1792,-4443,-81,111,1504
1793,-4422,-81,180,1505
1794,-4422,-69,174,1502
1795,-4395,-69,174,1502
1796,-4395,-57,198,1503
1797,-4419,-63,198,1504
1798,-4419,-63,198,1505
1799,-4401,-75,198,1501
1800,-4407,-75,156,1501
1801,-4407,-69,156,1502
1802,-4395,-69,141,1503
1803,-4395,-114,147,1504
1804,-4398,-114,147,1501
1805,-4398,-57,147,1501
1806,-4416,-90,147,1501
1807,-4416,-90,78,1503
1808,-4428,-81,78,1504
1809,-4368,-81,141,1501
1810,-4368,-72,141,1501
1811,-4359,-72,129,1502
1812,-4359,-60,120,1503
1813,-4410,-60,120,1504
1814,-4410,-117,141,1505
1815,-4377,-102,141,1502
1816,-4377,-102,120,1502
1817,-4377,-117,120,1503
1818,-4404,-117,96,1504
1819,-4404,-96,162,1505
1820,-4380,-96,162,1502
1821,-4380,-99,87,1502
1822,-4401,-117,87,1503
1823,-4401,-117,123,1504
1824,-4425,-69,123,1505
1825,-4407,-69,132,1501
1826,-4407,-96,132,1501
1827,-4440,-96,141,1502
1828,-4440,-84,114,1503
1829,-4434,-84,114,1504
1830,-4434,-87,132,1505
1831,-4410,-84,132,1501
1832,-4410,-84,156,1502
1833,-4419,-69,156,1503
1834,-4410,-69,141,1504
1835,-4410,-63,141,1505
1836,-4434,-63,180,1501
1837,-4434,-57,165,1501
1838,-4425,-57,165,1502
1839,-4425,-51,123,1503
1840,-4416,-54,123,1504
1841,-4416,-54,120,1501
1842,-4377,-81,120,1501
1843,-4410,-81,174,1502
1844,-4410,-75,174,1503
1845,-4389,-75,138,1504
1846,-4389,-69,156,1501
1847,-4419,-69,156,1501
1848,-4419,-63,120,1502
1849,-4407,-81,120,1503
1850,-4398,-81,207,1504
1851,-4398,-78,207,1501
1852,-4422,-78,138,1502
1853,-4422,-66,162,1503
1854,-4410,-66,162,1504
1855,-4410,-90,192,1501
1856,-4362,-102,192,1501
1857,-4362,-102,129,1502
1858,-4380,-96,129,1503
1859,-4383,-96,156,1504
1860,-4383,-117,156,1501
1861,-4398,-117,147,1501
1862,-4398,-78,132,1502
1863,-4395,-78,132,1504
1864,-4395,-84,129,1505
1865,-4371,-117,129,1501
1866,-4371,-117,147,1502
1867,-4398,-105,147,1503
1868,-4386,-105,120,1504
1869,-4386,-120,90,1501
1870,-4365,-120,90,1501
1871,-4365,-84,138,1501
1872,-4419,-105,138,1503
1873,-4419,-105,138,1504
1874,-4410,-87,138,1505
1875,-4389,-87,129,1502
1876,-4389,-81,129,1502
1877,-4386,-81,198,1503
1878,-4386,-99,156,1504
1879,-4386,-99,156,1501
1880,-4386,-63,162,1501
1881,-4389,-105,162,1501
1882,-4389,-105,162,1502
1883,-4410,-51,162,1503
1884,-4407,-51,183,1501
1885,-4407,-57,183,1501
1886,-4386,-57,132,1502
1887,-4386,-36,171,1503
1888,-4419,-36,171,1504
1889,-4419,-60,207,1501
1890,-4425,-60,207,1502
1891,-4425,-60,111,1502
1892,-4422,-42,111,1503
1893,-4416,-42,114,1504
1894,-4416,-75,165,1500
1895,-4410,-75,165,1501
1896,-4410,-72,165,1502
1897,-4386,-66,165,1503
1898,-4386,-66,111,1504
1899,-4398,-96,111,1501
1900,-4407,-96,171,1502
1901,-4407,-78,171,1503
1902,-4422,-78,141,1504
1903,-4422,-102,171,1504
1904,-4401,-102,171,1501
1905,-4401,-81,156,1501
1906,-4410,-72,156,1502
1907,-4410,-72,183,1504
1908,-4395,-75,183,1504
1909,-4380,-75,171,1501
1910,-4380,-87,171,1501
1911,-4401,-87,90,1502
1912,-4401,-90,174,1503
1913,-4389,-90,174,1504
1914,-4389,-66,150,1504
1915,-4383,-72,150,1501
1916,-4383,-72,129,1501
1917,-4386,-129,129,1502
1918,-4353,-129,201,1503
1919,-4353,-105,123,1504
1920,-4407,-105,123,1500
1921,-4407,-108,165,1501
1922,-4362,-96,165,1502
1923,-4362,-96,156,1503
1924,-4389,-102,156,1505
